date,rm,rf,rmrf,smb,hml,umd
23aug2004,.0082707,.0001764,.00809429,-.00302293,.00346106,.00337161
24aug2004,.0008884,.0001764,.00071199,.00150667,.00041736,-.00217216
25aug2004,.0013483,.0001764,.00117191,.00116223,-.00033362,-.00129562
26aug2004,.0089317,.0001764,.00875525,-.00386572,-.00383523,.00278738
27aug2004,.0071122,.0001764,.00693579,-.00717794,.00134638,-.00030583
31aug2004,-.0056579,.0001764,-.0058343,.00594426,-.00376127,-.00729834
01sep2004,.0087691,.0001764,.00859266,-.00441524,.00279537,.00202204
02sep2004,.0037728,.0001764,.00359642,.00217042,.00162322,.00147931
03sep2004,.0065395,.0001764,.00636307,-.00350823,-.0035667,.00018884
06sep2004,.0034883,.0001764,.00331188,.00465944,-.00171765,-.00286193
07sep2004,.0009354,.0001764,.00075901,.00248517,-.00167349,-.00485006
08sep2004,-.0005305,.0001764,-.00070694,.00307363,.00462617,-.00133447
09sep2004,-.0038831,.0001764,-.00405949,.00554946,.00478145,-.00453751
10sep2004,.001943,.0001764,.00176655,.00460599,.00243543,-.00502808
13sep2004,.0031379,.0001764,.00296148,-.001501,.00133695,.00402524
14sep2004,-.0027977,.0001764,-.00297414,.00137826,-.00763388,-.00162176
15sep2004,.0011615,.0001764,.00098508,.00060605,.00105831,-.00054941
16sep2004,.001728,.0001764,.00155155,-.00154398,.00463279,-.00180626
17sep2004,.0071813,.0001764,.0070049,-.00088107,-.00194056,.00335237
20sep2004,-.002486,.0001764,-.00266243,-.00136093,.00279188,.00130886
21sep2004,.0052077,.0001764,.00503127,-.00585809,-.00047284,-.00145389
22sep2004,-.0027579,.0001764,-.00293433,.00411103,.00047424,.00049458
23sep2004,-.0059279,.0001764,-.00610433,-.00296122,.00555448,-.00512666
24sep2004,.0021507,.0001764,.00197428,-.00183035,-.00044264,.00714301
27sep2004,-.0067756,.0001764,-.00695198,.00472638,.00149907,.0013482
28sep2004,.0049312,.0001764,.00475476,-.0047107,.00171746,.00468275
29sep2004,.0048092,.0001768,.00463246,-.00319114,.00078215,.00514192
30sep2004,-.0029422,.0001764,-.00311866,.00552372,.00209439,.00193498
01oct2004,.0175877,.0001764,.01741131,-.01152289,.00537275,-.0013847
04oct2004,.0055762,.0001764,.00539976,.0017487,.00018436,-.00338052
05oct2004,.004441,.0001764,.00426456,-.00386785,.00114038,.00094909
06oct2004,-.0002452,.0001764,-.0004216,-.00028956,.00102092,.00536653
07oct2004,-.0009691,.0001771,-.00114627,.00843564,.00789535,.00517313
08oct2004,-.0000396,.0001771,-.00021673,-.00232383,-.00378848,-.0047592
11oct2004,-.0025381,.0001768,-.00271491,.00415917,.00047391,-.00080238
12oct2004,-.0080784,.0001768,-.00825515,-.00310345,.00022257,-.00401047
13oct2004,-.0031016,.0001771,-.00327873,-.00504422,.00180145,-.00530547
14oct2004,-.0014452,.0001771,-.00162236,.00270889,-7.703e-06,-.00176168
15oct2004,-.000792,.0001771,-.00096914,.00392788,.00503679,.00142056
18oct2004,.0002334,.0001768,.00005659,-.00136149,.00020736,-.00295914
19oct2004,.0060419,.0001768,.00586511,-.00362107,-.00252566,.00470267
20oct2004,-.0076609,.0001771,-.00783807,.00111481,.00065058,.00335145
21oct2004,.0007656,.0001771,.00058842,.00197266,-.00623785,-.00457617
22oct2004,.0001812,.0001771,4.039e-06,.00274238,.00330594,.00065671
25oct2004,-.0102649,.0001771,-.01044205,.00355276,.00157559,.00239342
26oct2004,.0042258,.0001771,.00404869,.00102897,.00350135,-.00483156
27oct2004,.0095987,.0001771,.00942158,-.00827141,-.00023631,-.00110765
28oct2004,.0024591,.0001771,.00228196,.00092434,.00139099,.00625482
29oct2004,-.0034215,.0001764,-.0035979,.00235299,.00083624,.00399483
01nov2004,.0098018,.0001764,.00962539,-.00589744,-.00316931,-.00120075
02nov2004,.0044179,.0001764,.00424149,-.00101345,.00325213,.00149389
03nov2004,.0063225,.0001764,.00614614,.0002743,-.00464077,-.00449436
04nov2004,.0021284,.0001764,.00195196,.00077271,.00395333,-.00091285
05nov2004,.0032898,.0001771,.00311267,.00304434,-.00005725,.0033427
08nov2004,-.0049107,.0001771,-.00508785,.00293847,-.00461008,-.00202399
09nov2004,.0001534,.0001771,-.00002378,-.00152096,.00243506,-.00317259
10nov2004,.0043366,.0001771,.00415944,.00034841,-.00030832,.00052703
11nov2004,.0083852,.0001768,.00820839,-.00141536,.00303168,.00056798
12nov2004,.0041267,.0001768,.00394989,.00196503,-.00050005,.00153322
15nov2004,.001848,.0001764,.0016716,.00020239,.0020187,.00072753
16nov2004,-.006433,.0001764,-.00660938,.00146955,-.00645929,-.00396547
17nov2004,.0055852,.0001764,.00540877,-.00028516,.00137313,.00788986
18nov2004,.0018269,.0001764,.00165051,-.00140608,.00750599,-.00114253
19nov2004,-.0078148,.0001764,-.00799126,.00948018,.00746308,.00180799
22nov2004,-.0061472,.0001764,-.00632366,-.003632,.00204578,-.00287048
23nov2004,.0023107,.0001764,.00213427,.00539103,.00081668,.00536354
24nov2004,-.0022,.0001764,-.00237644,.00382009,.00064011,.00237192
25nov2004,.0062824,.0001764,.00610594,-.00609427,.00181127,.00119672
26nov2004,-.0021056,.0001764,-.00228206,.00344782,.00066072,.00357622
29nov2004,.0013548,.0001764,.00117841,-.00240623,-.00048103,-.00127165
30nov2004,-.0085067,.0001764,-.00868311,.00721438,.00335445,.00400084
01dec2004,.0064779,.0001764,.00630149,-.00177438,.0015098,-.00091483
02dec2004,.0033194,.0001764,.00314299,-.00449517,.00808122,-.00490165
03dec2004,.0002252,.0001764,.00004881,.00678975,-.00169323,.00136347
06dec2004,-.0048528,.0001764,-.00502922,.00366683,.00181403,.00258499
07dec2004,.0016268,.0001764,.00145038,.00244483,.0022812,.00026606
08dec2004,-.0043155,.0001764,-.00449189,.00459637,.00227681,.0033902
09dec2004,-.0031059,.0001771,-.00328305,.00321752,-.0022496,-.00460312
10dec2004,.0017658,.0001771,.00158862,.00271229,-.00279881,.00063356
13dec2004,.0087271,.0001771,.00854992,-.00431908,.00497904,-.00042267
14dec2004,-.0027143,.0001771,-.00289143,.00427008,-.00691298,.00584152
15dec2004,.0019936,.0001768,.00181678,.00851008,.0088155,.00007965
16dec2004,.0019663,.0001764,.00178987,-.00139934,-.0023564,.01018538
17dec2004,-.0072408,.0001764,-.00741719,.0077796,.00637687,.00019982
20dec2004,.0065084,.0001764,.00633196,-.0043838,-.00434744,.00623676
21dec2004,.0008228,.0001764,.00064643,-.00235615,.00228931,.00114372
22dec2004,.0086987,.0001765,.00852213,-.00266976,.00028454,-.00291659
23dec2004,.0025221,.0001765,.00234563,.00169777,-.00137417,.0032361
24dec2004,.0016759,.0001768,.00149913,-.00164909,-.00196524,.00330388
29dec2004,.0047092,.0001766,.00453259,-.00193326,.00056555,-.00084885
30dec2004,.000724,.0001763,.00054769,.00370325,-.00314098,.00038348
31dec2004,-.0006397,.0001767,-.00081639,.00110884,-.00169245,.00145431
04jan2005,.0066833,.0001779,.00650545,-.00245114,.00122175,-.0081707
05jan2005,-.0081113,.000178,-.00828937,.00025038,-.00168786,-.00043327
06jan2005,.0033008,.0001778,.00312299,-.00061544,.00143564,-.00648184
07jan2005,.0061007,.0001778,.00592295,-.00089041,.00504701,-.0048206
10jan2005,-.0023476,.0001775,-.00252512,.00420896,-.00172996,-.00175735
11jan2005,-.0038272,.000178,-.00400511,.00175294,.00369122,-.00729916
12jan2005,-.0054851,.0001777,-.00566278,.00896225,.00592534,-.00643517
13jan2005,.0038439,.0001776,.00366635,.00098111,-.00483391,-.0009375
14jan2005,.0041797,.0001773,.00400246,-.00322443,.00086114,-.0073133
17jan2005,.0050844,.0001773,.00490704,-.00361382,-.00079267,-.00098022
18jan2005,-.0041488,.0001775,-.00432636,.00414302,-.0024118,.00025609
19jan2005,.0001099,.0001777,-.00006776,.00669906,.00144734,-.00272504
20jan2005,-.0028314,.0001777,-.0030091,.00489074,.00059568,.0002924
21jan2005,.0004485,.0001776,.00027096,.00106804,.0017423,.0069518
24jan2005,.001174,.0001777,.00099638,-.00321674,-.00127929,.00713382
25jan2005,.0058254,.0001776,.00564778,-.00133601,.0024247,-.00736702
26jan2005,.0010942,.0001776,.0009166,.00221296,-.0014537,-.00276097
27jan2005,.0010892,.0001776,.00091163,-.00013917,.00040512,-.00219259
28jan2005,-.0034109,.0001775,-.00358844,.00392301,-.00164786,-.00084198
31jan2005,.0045937,.0001773,.00441636,.00577654,.00113583,.00320509
01feb2005,.0104841,.0001776,.0103065,-.00307082,-.00288639,.01001126
02feb2005,.0025901,.0001774,.0024127,.00064401,-.00083611,.00208014
03feb2005,-.0010542,.0001775,-.00123166,-.00153203,.00517775,-.00433335
04feb2005,.006261,.0001774,.00608358,-.00252244,-.00175219,-.00452156
07feb2005,.0070344,.0001776,.00685682,-.00387812,-.00218203,-.00678021
08feb2005,.0034578,.0001777,.0032801,.00076443,.00149379,-.00120315
09feb2005,.0001937,.0001777,.00001601,.00223997,.00122762,.00249861
10feb2005,.0015564,.0001777,.00137872,.00337174,.00235347,-.00182204
11feb2005,.0078391,.0001775,.00766162,-.00524327,-.00018084,-.00335041
14feb2005,-.0003619,.0001779,-.00053982,-.00227507,-.00119321,-.00284941
15feb2005,.0026286,.0001775,.00245113,-.00352319,-.00281071,-.00399647
16feb2005,-.0009642,.0001775,-.00114167,-.00776471,.001086,-.00573118
17feb2005,.0006976,.0001775,.00052017,-.00154918,-.00067767,-.00402083
18feb2005,-.0001337,.0001777,-.00031131,.00189205,.00131338,-.00071165
21feb2005,-.0005925,.0001775,-.00076999,-.00577319,-.01119538,.00287749
22feb2005,-.0054656,.0001778,-.00564337,-.00150076,-.00260256,.00626788
23feb2005,-.0068332,.0001782,-.00701145,.00344539,.0019542,-.00179583
24feb2005,-.0024447,.0001782,-.00262292,.00090662,.0021333,.00120283
25feb2005,.0070328,.0001782,.00685458,-.00183627,-.00334362,-.00277271
28feb2005,-.0060802,.0001785,-.00625874,.01201797,.00137343,-.00276981
01mar2005,.0058425,.0001784,.0056641,-.00309379,-.00175709,-.00238821
02mar2005,-.0008199,.0001782,-.00099812,-.00003339,.00071984,.00266352
03mar2005,.0038476,.0001785,.00366911,-.0035983,-.00612876,.00738085
04mar2005,.0044795,.0001782,.00430134,-.00046709,.00448632,-.00436499
07mar2005,-.0017035,.0001782,-.00188178,.00074127,.00200829,-.00066005
08mar2005,-.0032535,.0001784,-.0034319,-.00200926,.0004643,-.0011698
09mar2005,-.0009887,.0001785,-.00116718,.00253754,-.00350321,.00138652
10mar2005,-.0060907,.0001795,-.00627028,.00557167,-.00464612,-.00420367
11mar2005,.0040085,.0001777,.00383085,-.00075818,.00272863,-.00257597
14mar2005,-.0013892,.0001781,-.00156731,.00394906,-.0026803,-.00042736
15mar2005,.0042975,.0001781,.00411932,-.00499112,-.00093789,.00088459
16mar2005,-.0082055,.0001781,-.00838354,.00252185,-.00058231,.00002627
17mar2005,-.0028299,.000178,-.00300783,.00008615,-.00039586,-.00524602
18mar2005,.0007389,.0001778,.00056105,.00436391,.00614793,.00152809
21mar2005,.0017448,.0001783,.00156652,-.00053568,.00202073,-.00083175
22mar2005,-.0001613,.0001781,-.00033948,-.00445411,.00177513,.0000989
23mar2005,-.0067483,.0001783,-.00692658,-.01053655,.00524854,.00585952
24mar2005,.0031644,.0001778,.00298659,.00424706,.00233156,.00092007
29mar2005,-.0011963,.0001787,-.00137495,-.00144676,.00029953,.00354353
30mar2005,-.0033904,.0001786,-.00356897,-.00264523,.00329084,-.00197375
31mar2005,.0000444,.0001784,-.00013406,.01082823,.00159855,-.00602425
01apr2005,.0043631,.0001784,.00418476,.00072849,.00228934,-.00335498
04apr2005,-.0039576,.0001784,-.00413606,-.00286279,.00025492,.00474898
05apr2005,.0083274,.0001783,.0081491,-.00858086,-.00178965,-.00274156
06apr2005,.0023643,.0001784,.00218593,.0071066,-.00095939,-.00151964
07apr2005,.0055074,.0001784,.00532901,-.00110571,.00521233,-.00331015
08apr2005,.0017494,.0001781,.00157124,.0024153,-.00135818,-.003747
11apr2005,-.0021784,.0001781,-.00235642,-.00060932,-.00061641,.0014125
12apr2005,-.0047665,.0001783,-.00494478,.00376495,-.0008789,-.0024082
13apr2005,.0031331,.0001782,.0029549,-.00091643,.00180863,.00502105
14apr2005,-.0042021,.0001784,-.00438053,-.00472696,-.01195098,.00059892
15apr2005,-.0109541,.0001784,-.01113249,.00354016,-.00635738,.00617079
18apr2005,-.0143096,.0001781,-.01448774,-.00704577,.0051799,.00132644
19apr2005,.0063858,.000178,.00620781,.00314708,-.00405795,-.0048736
20apr2005,-.0052747,.0001784,-.00545309,.00314287,-.00154763,.00045832
21apr2005,-.00063,.0001781,-.00080816,-.00192432,.00487473,.00097688
22apr2005,.0061128,.0001783,.00593452,-.00180415,-.00100136,-.00031187
25apr2005,.0027152,.0001784,.00253678,-.00404992,-.00133255,.00097672
26apr2005,-.0046755,.0001784,-.00485391,-.00236055,-.00063672,.00522293
27apr2005,-.0117755,.0001784,-.01195391,-.00283537,.00043587,.01118204
28apr2005,-.001921,.0001784,-.00209948,-.0111527,-.00651712,.01957111
29apr2005,.0015686,.0001785,.00139009,-.00830397,.00588518,-.0038942
03may2005,.0114888,.0001784,.01131035,-.0069496,.0002959,-.00691143
04may2005,.0029359,.0001784,.00275745,-.00643644,.00211364,.00732314
05may2005,.0044152,.0001784,.00423677,.00348311,.00135826,-.0046862
06may2005,.0025914,.0001783,.0024131,-.00361689,.00109264,.00425281
09may2005,-.0013405,.0001785,-.001519,.00260635,-.00015512,-.00240292
10may2005,-.0040677,.0001784,-.00424607,-.00219515,-.00075091,.00353722
11may2005,-.0017126,.0001782,-.00189089,.00410566,-.00026901,.00678251
12may2005,.0043859,.000178,.00420798,.00134514,.00187774,-.00907665
13may2005,-.001411,.000178,-.00158899,-.00349891,.00504661,.00188862
16may2005,-.0002343,.000178,-.00041229,.00103432,-.00311522,-.00195826
17may2005,.0030127,.000178,.00283466,-.00026273,.00410406,.00030689
18may2005,.0101716,.0001778,.00999374,-.01043684,-.00087315,.00312175
19may2005,.0037773,.0001778,.00359954,.00284633,.00647163,-.00479969
20may2005,.0016493,.0001779,.00147145,-.00402747,.01017376,-.00035091
23may2005,.0040672,.000178,.00388929,.00028357,.0037601,.00132512
24may2005,-.0008945,.000178,-.00107254,.0074611,-.01381891,-.01259906
25may2005,-.0012301,.000178,-.0014081,.00425699,.00262656,-.00063577
26may2005,.0054404,.000178,.0052625,-.00176206,-.00302639,-.00457346
27may2005,-.001051,.0001779,-.00122891,.00411469,-.00084048,-.00181467
31may2005,-.0034757,.000178,-.00365371,.00659587,-.00083501,6.882e-06
01jun2005,.010143,.0001782,.00996484,-.00623736,.00033921,-.00365247
02jun2005,-.0004433,.000178,-.00062134,.00480603,-.00080388,.00330507
03jun2005,-.0001478,.0001778,-.0003256,.00356216,-.00113161,-.00157036
06jun2005,-.0034188,.0001775,-.00359628,.0028187,-.00222813,-.00144823
07jun2005,.0085292,.0001775,.00835168,-.00599808,.00214383,.00046046
08jun2005,-.0029458,.0001775,-.00312331,.00385636,-.0018636,.00044123
09jun2005,.0007989,.0001774,.0006215,-.00076201,-.00046833,-.00062743
10jun2005,.0044911,.0001771,.004314,.00211392,-.00051672,.00569183
13jun2005,.0042097,.0001775,.00403223,.00484335,-.00338144,.00519854
14jun2005,-.0008805,.0001775,-.00105799,.00062836,-.00034316,.00061133
15jun2005,-.0049272,.0001771,-.00510434,.00487062,.00114511,-.00007424
16jun2005,.0054285,.0001777,.00525081,-.00118939,.00293088,.00087069
17jun2005,.0061623,.0001778,.00598455,.00025829,.0014452,.00054395
20jun2005,-.0012618,.0001781,-.00143984,-.00163069,-.00161489,.00162169
21jun2005,.0010966,.000178,.00091863,-.00423382,-.00381059,-.00819438
22jun2005,.0038923,.0001775,.0037148,.00061251,.00082791,-.00384849
23jun2005,.0032381,.0001777,.00306038,.00381226,.00099268,.00023835
24jun2005,-.0067791,.0001779,-.00695694,.00557851,-.0029899,.00061434
27jun2005,-.0070911,.0001778,-.00726889,.00098458,-.00443658,.00023562
28jun2005,.0085373,.0001777,.00835962,-.00227014,-.0009588,.00668626
29jun2005,.0036238,.0001778,.00344605,-.00227379,.00278764,-.00247261
30jun2005,.0014175,.0001769,.00124061,.00072248,.00090841,-.00202771
01jul2005,.0092711,.0001763,.0090948,-.00077128,.00001949,-.00050036
04jul2005,.0036562,.000176,.00348023,-.00426396,.00055506,.0003665
05jul2005,.0004554,.0001766,.00027881,-.00206129,-.00086637,.00012011
06jul2005,.0086132,.0001765,.00843675,.00109769,.00160095,-.00450389
07jul2005,-.013731,.000175,-.01390601,.00019611,-.00072946,-.00251907
08jul2005,.0146871,.0001771,.01450998,.0013335,.00269773,.00280147
11jul2005,.0027228,.0001767,.00254605,.00386402,.00449936,-.00097545
12jul2005,-.0045794,.0001765,-.00475592,.00294976,.0066368,-.00389849
13jul2005,.0048867,.0001757,.00471107,-.00204407,-.00045339,.00048858
14jul2005,.0016267,.0001755,.00145126,-.00211271,-.00287571,.00115525
15jul2005,-.0052731,.0001751,-.00544818,.00008879,.00060382,-.00300131
18jul2005,-.0033067,.0001746,-.00348127,-.00118154,.00135678,-.00102402
19jul2005,-.0025643,.0001745,-.00273874,-.00089456,.00218975,.0051673
20jul2005,.0028758,.0001739,.00270186,-.00130507,.00067311,.00406583
21jul2005,.001496,.0001737,.0013223,.00066473,.00177843,-.00535487
22jul2005,.0038326,.0001739,.0036587,-.00050761,.00214168,.00392597
25jul2005,.0047836,.0001734,.00461028,-.00243681,-.00746604,-.00242075
26jul2005,-.0023668,.0001727,-.00253948,.00014306,.00746588,.00402868
27jul2005,.0024546,.0001718,.00228287,.00523762,-.00360511,-.00078471
28jul2005,.0015937,.0001714,.00142222,-.00085955,-.00675326,-.00399762
29jul2005,.0025369,.0001708,.00236614,.00324292,-.00838282,-.00490636
01aug2005,.0016552,.0001707,.00148451,.00285227,.00095419,-.00285559
02aug2005,.0063277,.0001707,.00615701,-.00351278,.00077569,.00229656
03aug2005,.0032538,.0001707,.0030831,.00138656,-.00594843,.00691832
04aug2005,-.0024349,.0001702,-.0026051,.00431919,-.00436786,-.00065371
05aug2005,-.0001789,.0001687,-.00034765,.00155056,.00069921,.00312185
08aug2005,.0046328,.0001692,.00446357,-.00524169,.00082496,-.00280076
09aug2005,.0035191,.0001691,.00334993,.00419322,-.00422031,.00484304
10aug2005,.0050373,.0001687,.00486866,-.00115022,.00159059,-.00302734
11aug2005,-.0036024,.0001685,-.00377091,-.00207471,.00561796,.00512412
12aug2005,-.0018429,.0001681,-.00201095,.00177007,.00305791,-.00156589
15aug2005,-.0002044,.0001684,-.00037278,-.00118001,.00231781,-.00085472
16aug2005,-.0036363,.0001682,-.0038045,.00120646,-.00122405,-.00737637
17aug2005,-.0038514,.0001686,-.00402003,-.00076102,.00379459,-.00807658
18aug2005,-.004366,.0001685,-.00453452,-.00307088,-.0006693,-.00297322
19aug2005,.0077122,.0001686,.00754361,-.00454568,.00188255,.00478641
22aug2005,.0014169,.0001688,.00124812,.00059615,.00061376,-.00141225
23aug2005,-.0026147,.0001686,-.00278323,.0040782,-.00108361,.00012966
24aug2005,-.0035919,.0001687,-.00376063,.00549354,-.00020093,-.00330289
25aug2005,-.0035609,.0001686,-.00372958,.00358474,-.00490859,-.00338921
26aug2005,-.0039843,.0001688,-.00415306,.00786447,.00100124,.00007409
30aug2005,.0049441,.0001689,.00477514,-.00128411,-.00305877,.00114013
31aug2005,.0071372,.0001686,.00696857,-.00421204,.00094704,.00073672
01sep2005,.0060868,.0001688,.00591793,-.00001097,-.00285346,-.00413419
02sep2005,-.0002945,.0001689,-.00046333,.00022215,-.00721276,-.00178548
05sep2005,.0016401,.0001683,.00147184,-.00447365,.00064974,-.00065681
06sep2005,.0033718,.0001683,.00320347,-.00415377,.00015515,-.00326393
07sep2005,.0024745,.0001687,.00230586,.00486605,-.00407911,-.00014983
08sep2005,-.0046545,.000169,-.0048235,-.00097067,-.00036751,.00090864
09sep2005,.0036883,.000169,.00351925,.00210371,-.00528358,-.00316764
12sep2005,.0033787,.000169,.00320972,-.00155709,.00125452,.00028322
13sep2005,-.0069966,.0001691,-.00716561,.00095574,.0023036,-.00377849
14sep2005,.0025066,.0001692,.00233736,-.00038717,.00059113,-.00073115
15sep2005,.0058097,.0001691,.00564064,-.00309305,-.00024168,.01008076
